Email,Percent_make,Percent_address,Percent_all,Percent_3d,Percent_our,Percent_over,Percent_remove,Percent_internet,Percent_order,Percent_mail,Percent_receive,Percent_will,Percent_people,Percent_report,Percent_free,Percent_business,Percent_email,Percent_you,Percent_credit,Percent_000,Percent_money,Percent_lab,Percent_telnet,Percent_data,Percent_technology,Percent_parts,Percent_pm,Percent_direct,Percent_cs,Percent_meeting,Percent_original,Percent_project,Percent_re,Percent_edu,Percent_table,Percent_conference,Semicolon,LeftParen,LeftSquareParen,Exclamation,Dollar,PercentSign,AvgAllCap,LongAllCap,TotalAllCap,Spam
923,0.78,0,0.78,0,1.56,0,0,0,0,0,0,0,0,0,0.78,0.78,0,1.56,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0.34,0,2.63,22,113,Yes
926,0,0.75,0.37,0,1.51,0,0,0.37,0,0.37,0.75,1.89,0,0,0.75,0.37,1.13,6.06,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0.42,0.14,0,1.94,11,93,Yes
929,0.78,0,0.78,0,1.57,0,0,0,0,0,0,0,0,0,1.57,0.78,0,1.57,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.34,0,2.56,22,115,Yes
931,0.38,0.46,0.31,0,0.15,0.03,0,0.19,0.58,0.66,0.31,0.66,0.58,1.24,0.23,0.38,0,3.11,0,0.46,0.38,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.01,0.09,0,0.36,0.52,0.14,6.19,122,2227,Yes
934,0,0,1.58,0,1.58,0,1.58,0,0,0,0,1.58,0,0,1.58,0,0,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,3.54,21,46,Yes
935,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0.56,0,0,2.9,28,87,Yes
936,0,0,0,40.13,0,0,0,0,0,0.32,0,0,0,0,0,0,0.32,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0.19,0.06,0,10.59,124,434,Yes
937,0,0.47,0,0,0.94,0,0.94,0,0,0,0,0.47,0.47,0,0,0,0,1.89,0,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0,0,0,2.13,11,102,Yes
938,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0.57,0,0,2.9,28,87,Yes
939,0.05,0.05,0.4,0,0.34,0,0,0,0.57,0.05,0,0.28,0.11,0,0.17,0,0,1.15,0.05,0,0.05,0.05,0,0,0,0,0,0,0,0.11,0,0,0.05,0,0,0,0.02,0.1,0,0.09,0.08,0.01,4.91,95,1312,Yes
941,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0.86,0,1.73,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.46,0,0,2.75,10,55,Yes
945,0.38,0,1.9,0,1.14,0,0,0,0.38,0.38,0,0,0,0,0,0,0,0.38,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0.06,0,589,1177,1178,Yes
947,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.03,0,0,2.59,15,277,Yes
949,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0.03,0,0,3.17,15,339,Yes
950,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.03,0,0,2.59,15,277,Yes
951,0,0,0.3,0,0.3,0.3,0.3,0.3,0,0,0.6,0.9,0,0,0.9,0.6,0.3,2.4,2.7,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.14,0,0.1,5.4,139,281,Yes
952,0,0,0.32,0,0.64,0.64,0.32,0.32,0,0,0,0.32,0.32,0,0.32,0.32,0,2.27,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0.11,0,0,0.17,0,1.49,10,139,Yes
953,0.08,0.08,0.76,0,0.85,1.02,0.25,0.17,0.59,0.08,0.17,0.59,0.17,0,0.25,0.08,0.94,1.62,0.17,0.85,0.08,0,0,0,0,0,0,0.08,0,0,0.17,0.08,0.08,0.08,0,0,0,0.07,0,0.44,0.12,0.01,7.5,669,1402,Yes
957,0,0,0,0,3.09,0,1.03,1.03,0,1.03,0,1.03,0,0,2.06,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,10.69,65,139,Yes
958,0,0.46,0.46,0,2.8,0,0,0,0,0,0,1.4,0,0,1.4,0,1.4,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.74,0,0,2.67,21,139,Yes
959,0,0,0,0,0,0,1.21,0,0,1.21,0,1.21,1.21,0,1.21,0,0,4.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68,15,57,Yes
961,0,0,0,0,0,0,0,0,0,0,0.26,0.26,0,0,0,0,0,1.05,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.04,0.09,0.18,0.04,0.35,8.27,69,885,Yes
965,0,0,1.33,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0.66,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0.36,0.12,0,2.32,12,132,Yes
967,0,0,0,0,0.53,0,1.07,0,0,0.53,0,0,0,0,0,0,1.61,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,2.33,14,119,Yes
968,0,0,0,0,0,0,0,0,0,0.27,0,0.27,0,0,0.27,0,0,1.09,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0.33,0.05,0.1,0.14,0.05,0.38,2.35,13,273,Yes
969,0,0,0,0,0.53,0,1.07,0,0,0.53,0,0,0,0,0,0,1.61,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,2.33,14,119,Yes
970,1.23,0,0,0,0,0.46,0,0.15,0,0.61,0,0.3,1.07,0,0,0,0,1.84,0,0.76,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.52,0.29,0.14,4.33,84,446,Yes
972,0.95,0,0.23,0,0.23,0.23,0.23,0,0,0.23,0,0.23,0,0,0,0.71,0,3.8,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,3.18,38,242,Yes
973,0,0,0.71,0,0.23,0,0,0,0.23,0.23,0.23,1.9,0,0,0.23,0,0,3.81,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,1.05,0.04,0,4.02,97,543,Yes
975,0.9,0,0,0,0,0,0.9,0,0,1.8,0.9,0.9,0,0,0.9,4.5,0,5.4,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.13,0.26,2.15,7,43,Yes
978,0.27,0.27,0.27,0,0,0,0,0.54,0,0.27,0,0.27,0,0,1.08,0,0.27,1.08,0,0.27,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0.46,0.5,0,2.93,64,578,Yes
980,0.64,0,0.64,0,1.29,0,0.64,0,0,0,0,0.64,0,0,0.64,0.64,0,1.29,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.52,0.31,0,2.51,22,113,Yes
983,0,1.32,0.56,0,0,0.94,0,0.18,0.37,0.75,0,2.08,0,0,0,0.37,0,2.65,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.31,0.11,0,2.55,34,237,Yes
984,0,0,1.07,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.09,1.15,11.07,67,332,Yes
985,0,0,1.31,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,1.31,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,4.82,25,53,Yes
986,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,1.47,7,35,273,Yes
987,1.36,0,0.68,0,0,0,0.68,0,0,0,0,4.1,0.68,0,1.36,0,0,2.73,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,1.71,0.2,0,4.28,38,137,Yes
988,0,1.16,0.38,0,0,0,1.16,0,0,0.77,0.38,0.77,0,0,1.93,0,0.38,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0.2,0,0.15,9.27,332,556,Yes
990,0,0,0.94,0,0.31,0,0,0,0.31,0,0,0.62,0,0,1.25,0.62,0,3.14,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0.15,0.05,0.39,0.44,0.1,3.32,61,319,Yes
991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,1.09,0,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,0,0.37,0,0.37,0,0,3.1,28,96,Yes
992,0.1,0.2,1.01,0,0.8,0.8,0.5,0,0.8,0.1,0.3,0.7,0.3,0,0.1,0,1.11,1.31,0.2,0.6,0.1,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0.1,0,0,0,0.11,0,0.49,0.16,0.02,8.55,669,1351,Yes
993,0,0,0.81,0,0.81,0,0,0,0,0,0,0,0,0,0,0.81,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0.65,13.5,86,189,Yes
994,1.24,0,0,0,0,0,0,0,0,0.62,0,1.24,0,0,0.62,0,0,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,0,0,0,0,0.1,0,1.11,0.2,0,12.9,155,271,Yes
995,0,0,0,0,0,0,0,1.25,0,0.41,0,0,0,0,0.41,0,1.67,0.41,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0.31,0.06,0,1.48,8,65,Yes
998,0,0.41,0.41,0,2.06,0,1.65,0.82,0,0,0,0,0,0,2.47,0,0.82,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0.27,0,0.2,0,0,15.89,226,445,Yes
1001,0.45,0.9,0.9,0,0.45,0,0,0.45,0,1.8,0,2.26,0,0.45,0.45,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,1.63,0.24,0.08,64.42,708,773,Yes
1002,0.45,0.91,0.91,0,0.45,0,0,0.45,0,1.83,0,2.29,0,0.91,0.45,0,0,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,1.63,0.25,0.08,64.42,708,773,Yes
1005,0,0,1.31,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,1.31,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,4.82,25,53,Yes
1017,0,0,0.15,0,0.9,0.15,0,0,0.9,0,0,0.75,0.15,0,0,0.3,0,2.26,0,0.15,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.38,0.05,0.03,2.27,49,427,Yes
1018,0.15,0.15,0.3,0,0.75,0,0,0,0,0,0,0.15,0.15,0,0,0,0.75,1.51,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.15,0,0.09,0,0,1.54,18,208,Yes
1019,0.12,0.19,0.7,0,0.44,0,0.06,0,0.57,0.5,0.25,0.95,0.06,0,0,0.06,0,3.82,0.19,0,0.19,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0.1,0,0.13,0.04,0.14,3.29,74,1030,Yes
1023,0,0,0.44,0,1.34,0,0.44,0,0,0,0,0,0,0,0.44,0.89,0,2.24,0,0.44,0.44,0,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0.07,0,0.48,0.9,0,6.77,78,325,Yes
1024,0,0,0,0,0.77,0,0,0,0,0,0,1.55,0,0,0.77,0.77,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0.27,0,0.67,0.4,0,2.79,29,109,Yes
1025,0.28,0.14,0.14,0,0,0,0.14,0,0.42,0,0.84,0.98,0,0,0,0.28,0,1.82,2.53,0.84,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.05,0.34,1.23,14.88,79,1622,Yes
1026,0.1,0.2,1.01,0,0.8,0.8,0.5,0,0.8,0.1,0.3,0.7,0.3,0,0.1,0,1.11,1.31,0.2,0.6,0.1,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0.1,0,0,0,0.11,0,0.49,0.16,0.02,8.55,669,1351,Yes
1027,0,0,0,0,0.8,0,0,0,0,0,0,1.6,0,0,0.8,0.8,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0.27,0,0.82,0,0,2.82,29,107,Yes
1030,0,0,0,0,0,0,0,1.04,0,0,0.52,1.04,0.52,0,1.04,0,0,3.66,1.04,1.57,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.27,0,5.79,47,272,Yes
1031,0,0,0.32,0,0.65,0.65,0.32,0.32,0,0,0,0.32,0.32,0,0.32,0.32,0,2.28,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0.11,0,0,0.17,0,1.49,10,139,Yes
1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.61,0,3.11,10,28,Yes
1040,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0.57,0,0,2.9,28,87,Yes
1041,1.06,0,0.7,0,1.06,0,0.7,0,0,0.7,0,0.7,0,0,0.7,0,0,6,0,0.35,0.35,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0.38,0.06,0,2.02,12,95,Yes
1042,0.68,0.68,0.68,0,0.68,0,2.73,0,0,0.68,0,2.05,0,0,0,0,0.68,4.1,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,0,0,2.47,9,89,Yes
1043,0,0,0,9.16,0.27,0,0.55,0.27,0.27,0.27,0,0.27,0,0,0,1.11,0,0.55,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0.3,0,0.04,19.48,694,1130,Yes
1045,0,0,1.61,0,0,0,1.61,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0.27,0,0.8,0,0,2.47,17,37,Yes
1046,0,0,0,0,0.97,0,0.97,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.17,0,0,0.17,1.34,3.5,13,77,Yes
1054,0.29,0.58,0.58,0,0.87,0,0.58,0,0,1.16,0,0.87,0,0,0,0.87,0,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.27,0,1.67,14,162,Yes
1055,0.18,0,0.18,0,1.57,0.36,0.06,0.06,0.06,0.06,0.06,0.54,0.3,0.06,0,0.72,0.06,4.41,0.24,0.84,0.06,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.01,0.05,0,0.01,0.17,0,1.77,12,447,Yes
1057,1.24,0.41,1.24,0,0,0,0,0,0,0,0,0.41,0,0,0.41,0,0.82,3.73,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0.07,0,0.48,0.55,0,3.17,19,114,Yes
1064,0,0,0,0,0,0,1.78,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,1.78,5,16,Yes
1065,0,0.06,0.2,0,0.61,0.13,0,0,0.75,0,0.27,0.75,0.27,0,0,0.2,0.13,1.16,0,0.06,0,0,0,0,0,0,0,0,0,0,0.06,0,0.06,0,0,0,0.03,0.06,0,0.47,0.09,0.02,2.09,104,703,Yes
1066,0,1.36,0,0,0,0,1.36,0,0,0,0,0,0,0,1.36,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0.17,0.17,0.17,9.41,128,160,Yes
1067,0,0,0,0,0,2.3,0,0,0,0,0,0.76,0.76,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,2.89,0.87,0,5.61,25,157,Yes
1070,0.09,0.49,0.59,0,0.39,0.19,0,0,0.09,0.39,0,1.58,0.19,0,0,0.09,0,3.75,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0.04,0,5.21,0.98,0,5.78,54,740,Yes
1072,0.17,0,0.17,0,1.45,0.34,0.05,0.05,0.05,0.05,0.05,0.52,0.29,0.05,0,0.69,0.05,4.25,0.23,0.75,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.05,0,0.01,0.16,0,1.79,12,454,Yes
1074,1.61,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0.8,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,2.91,20,64,Yes
1079,0,1.56,0,0,0,0,1.56,0,0,1.56,0,0,0,0,1.56,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.18,0.18,11.71,140,164,Yes
1080,0,0.54,0.54,0,1.08,0.54,2.16,0,0,0.54,0,0.54,0,0,0,0,0.54,3.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0.16,0,0.49,0,0.08,15.16,148,379,Yes
1082,0,0,0.44,0,0.22,0.22,0,0,0.66,0.44,0.22,0.88,0,0,0.22,0,0,1.32,0,0.22,0.22,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0.07,0.26,0,0.13,0.2,0,7.4,75,629,Yes
1086,0,0,0.31,0,0.63,0.63,0.31,0.31,0,0,0,0.31,0.31,0,0.31,0.31,0,2.55,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0.11,0,0,0.16,0.05,1.52,10,144,Yes
1087,0.17,0,0.17,0,1.52,0.35,0.05,0.05,0.05,0.05,0.05,0.52,0.29,0.05,0,0.64,0.05,4.21,0.23,0.81,0.05,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.01,0.05,0,0.01,0.17,0,1.84,13,467,Yes
1089,1.24,0.41,1.24,0,0,0,0,0,0,0,0,0.41,0,0,0.41,0,0.82,3.73,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0.07,0,0.48,0.55,0,3.17,19,114,Yes
1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0.23,9.5,84,323,Yes
1092,0,1.63,0,0,0,0,1.63,0,0,1.63,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,2,12,Yes
1093,0.17,0,0.08,0,0.43,0.08,0.08,0.43,0.08,0.08,0,0.6,0.17,0.17,0,0.17,0.08,1.2,0,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.03,0.09,0.01,0,4.16,48,1140,Yes
1094,0.17,0,0.08,0,0.43,0.08,0.08,0.43,0.08,0.08,0,0.6,0.17,0.17,0,0.17,0.08,1.2,0,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.03,0.09,0.01,0,4.16,48,1140,Yes
1097,0,0,0,0,0.45,0.45,0.45,0,0,0,0,0.45,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,1.08,7.86,45,440,Yes
1098,0,0,0.4,0,0,0,0.2,0,0.8,0.2,0,0.4,0,1.41,0.4,0,0,3.44,3.03,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.07,0,0.13,0.07,0,2.7,30,192,Yes
1099,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,1.49,0,29.13,223,233,Yes
1100,0.22,0.22,0.22,0,1.77,0.22,0.44,0.44,0.22,2.88,0,0.88,0.22,0,0.44,0,0.44,3.32,0,0.44,0.44,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0.59,0.16,0,86.7,1038,1734,Yes
1101,0,0.9,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,1.81,6.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.29,0,0,3,38,75,Yes
1105,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,2.66,5.33,2.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0.51,0,1.82,11,62,Yes
1106,0,0,0.72,0,1.45,0.36,0,0,0,1.45,0,1.09,0,0,0.72,0,0,2.54,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.96,0.11,0.17,2.62,47,139,Yes
1110,0,0,0,0,0.98,0,0,0,0,0.98,0.98,0.98,0,0,0.98,0,0.98,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0.28,0,0,2.95,18,59,Yes
1112,0,0,0,19.16,0.18,0,0.18,0,0,0,0,0,0,0,1.89,0,0,0.56,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,25.22,180,1261,Yes
1115,0.37,0.17,0.3,0.06,0.23,0.17,0.03,0.95,0.37,0.37,0.1,0.64,0.61,0.34,0.51,0.34,0.34,2.75,0.13,0.27,0.71,0,0,0,0,0,0,0.03,0,0,0,0,0.03,0,0,0,0.01,0.04,0.07,0.38,0.14,0,3.34,181,1955,Yes
1116,0,0,0.6,0,0,0.6,0,0,0.6,0,0,1.81,0,0,0.3,0,0,2.72,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.05,0.19,0.14,0,2.03,31,199,Yes
1117,0.58,0,0,35.46,0.58,0,0.58,0.58,0,0,0,0,0,0.58,0.58,0.58,0.58,0.58,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.24,0,3.34,123,207,Yes
1118,0,0,1.4,0,0.46,0,0.46,1.4,0,0.46,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0.12,0,0.37,0,0,6.14,54,313,Yes
1121,1.19,0.59,0,0,0.59,0,0,0.59,0,0,0,0,0.59,0,0,0,0.59,3.57,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,1.44,11,161,Yes
1122,0.5,0.25,0.42,0,0.08,0.23,0.02,0.35,0.35,0.69,0.21,0.9,0.5,0.92,0.33,0.42,0.02,3.05,0,0.94,0.46,0,0,0,0,0,0,0.02,0,0,0,0,0.02,0,0.02,0,0,0.07,0,0.33,0.52,0.12,6.72,445,4128,Yes
1124,0,0,0.3,0,0.3,0.91,0,0.3,0,0,0,0.3,0.3,0,0.3,0.3,0.3,2.12,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.21,0,0,0.21,0.05,1.75,11,184,Yes
1125,0,0,0.3,0,0.3,0.91,0,0.3,0,0,0,0.3,0.3,0,0.3,0.3,0.3,2.12,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.21,0,0,0.21,0.05,1.75,11,184,Yes
1126,0.47,0,1.19,0,0.23,0.23,0,0,0,0.47,0,1.43,0,0,0.71,1.43,0,5.26,0,0.71,0.23,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0.18,0,0.4,0.4,0.09,5.68,49,392,Yes
1127,0,0,1.79,0,0,0.59,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,10,204,Yes
1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0,3,7,9,Yes
1132,0.43,0,0,0,0.87,0.87,0,0,0,0.43,0,2.18,0,0,0,1.74,0,0.87,0,0,0.43,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,5.11,107,179,Yes
1133,0.43,0,0,0,0.87,0.87,0,0,0,0.43,0,2.18,0,0,0,1.74,0,0.87,0,0,0.43,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,5.11,107,179,Yes
1134,0,0,0.29,0,0.29,0.29,0.29,0.29,0,0,0.58,0.87,0,0,0.87,0.58,0.29,2.61,2.61,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.14,0,0.14,4.89,139,274,Yes
1137,0,0,0.97,0,0.38,0.19,0,0,0,0.19,0,1.16,0,0,0,0,0,0.58,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0.36,0.31,0,7.54,192,543,Yes
1142,0.17,0,0.08,0,0.42,0.08,0.08,0.42,0.08,0.08,0,0.6,0.17,0.17,0,0.17,0.08,1.2,0,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.03,0.1,0.01,0,4.07,48,574,Yes
1143,0,0,1.26,0,0,0,0,0,0,0,0,0,1.26,0,0,2.53,5.06,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.48,0,1.76,11,67,Yes
1144,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0.36,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0.05,0.05,0,18.37,134,496,Yes
1145,0.37,0.75,1.13,0,0.37,0,0,0.37,0.37,1.88,0.37,2.64,0,0.37,0.37,0,0,2.26,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,1.25,0.2,0.07,58.71,842,998,Yes
